latitude,longitude,elevation_masl,farm_area_hectares,slope_degrees,shade_coverage_pct,variety,plant_density_per_ha,irrigation_type,plant_age_months,plant_height_cm,trunk_diameter_cm,number_of_branches,leaf_count,bbch_stage,monthly_temp_min_c,monthly_temp_max_c,monthly_temp_avg_c,monthly_rainfall_mm,monthly_relative_humidity_pct,monthly_solar_radiation_mj_m2,monthly_wind_speed_ms,monthly_gdd,monthly_vpd_kpa,soil_pH,soil_organic_matter_pct,soil_nitrogen_pct,soil_phosphorus_mg_per_100g,soil_potassium_mg_per_100g,soil_cec_meq_per_100g,soil_moisture_pct,soil_bulk_density_g_cm3,bean_screen_size,bean_moisture_pct,bean_defect_count_per_300g,bean_count_per_100g,quality_score,caffeine_content_pct,cherry_yield_kg,environmental_stress_index
16.25866,121.614081,338,1.76,19.6,48.7,Robusta S795,2336,Rainfed,45.5,184.0,7.6,14,487,0,20.7,27.5,24.3,1.3,52.0,480.8,6.1,428.67,1.46,5.43,2.48,0.12,2.0,43.9,18.4,26.0,1.17,17.2,10.1,0,385,98.0,2.14,6.11,0.259
16.140854,121.381147,279,1.46,17.4,33.6,Robusta Liberica,1525,Drip,59.5,189.3,8.9,19,626,5,21.1,29.3,26.0,264.1,78.6,344.0,0.9,479.48,0.72,5.32,2.48,0.116,4.2,91.0,22.0,23.1,1.07,16.1,10.6,0,352,98.0,1.88,9.76,0.05
14.522605,122.074744,383,0.6,16.8,31.9,Robusta Canephora,1506,Rainfed,50.5,217.8,9.6,19,642,1,24.8,32.1,28.1,2.9,50.7,495.0,1.4,541.68,1.87,5.24,1.54,0.1,2.0,66.1,16.4,34.7,1.13,15.0,10.2,1,324,98.0,2.38,7.81,0.177
15.315432,120.751131,302,2.57,16.7,30.1,Robusta Liberica,1693,Drip,30.7,155.7,5.9,9,344,3,22.1,29.4,25.9,288.2,82.8,402.9,1.9,476.73,0.58,4.86,3.53,0.195,4.0,17.5,18.7,21.1,1.32,16.8,12.2,0,358,98.0,1.71,1.87,0.055
16.030727,121.006053,719,0.76,7.5,49.4,Robusta Canephora,2463,Rainfed,22.9,133.4,5.3,7,282,8,24.3,32.3,27.9,206.2,65.7,548.1,3.3,537.88,1.29,5.31,1.5,0.1,7.1,111.7,15.1,24.7,1.42,16.8,12.0,0,337,98.0,2.22,0.0,0.045
16.179641,120.754971,680,2.66,8.0,45.5,Robusta S795,1793,Rainfed,62.2,166.4,7.5,16,536,7,22.5,31.2,26.9,233.9,80.2,405.6,5.7,505.88,0.7,5.55,1.5,0.1,3.7,35.9,15.8,29.4,1.26,17.8,11.1,1,324,98.0,2.01,8.57,0.005
15.597746,121.259958,564,1.47,9.8,22.8,Robusta Canephora,1581,Drip,82.3,178.2,10.0,25,779,7,23.4,31.3,26.5,181.0,59.0,593.7,2.4,495.13,1.42,5.63,1.5,0.1,8.7,38.9,15.5,24.1,1.32,13.1,10.5,0,371,98.0,2.37,16.3,0.025
15.064525,121.096151,366,2.43,18.0,45.0,Robusta Canephora,2085,Rainfed,28.8,204.0,8.0,12,454,7,26.4,33.5,29.5,281.6,82.3,368.2,7.0,584.27,0.73,4.79,1.94,0.1,8.8,30.5,19.3,32.1,1.06,16.3,10.2,1,344,98.0,1.85,0.61,0.125
15.511863,120.823846,594,2.99,14.0,30.6,Robusta S795,2372,Rainfed,83.0,171.9,9.7,24,754,7,27.5,35.2,31.2,139.2,78.3,460.5,1.3,637.46,0.99,5.05,2.28,0.11,2.6,47.8,18.5,15.7,1.28,15.6,11.1,1,380,98.0,2.15,15.75,0.21
15.138247,121.439831,501,1.0,11.3,43.7,Robusta Liberica,1859,Rainfed,26.1,187.5,7.3,10,402,3,19.7,28.3,24.7,27.7,69.4,505.9,6.3,439.88,0.95,5.58,2.64,0.117,3.9,57.0,18.9,18.2,1.2,16.7,9.9,0,341,98.0,1.77,0.83,0.212
14.936349,122.370756,479,1.61,5.3,27.4,Robusta Canephora,2041,Drip,27.9,158.3,6.2,9,350,2,25.9,32.4,29.2,579.2,62.6,472.7,1.5,577.44,1.52,5.04,1.5,0.1,3.1,11.1,14.6,25.1,0.97,16.2,11.8,1,355,98.0,1.6,1.97,0.11
15.791144,120.59117,767,2.61,10.9,22.3,Robusta S795,1626,Rainfed,49.3,166.7,7.6,15,508,0,18.9,28.3,23.9,172.6,66.9,595.0,6.3,416.9,0.98,5.1,1.5,0.1,5.4,70.9,12.5,22.2,1.24,19.0,10.3,0,310,98.0,2.01,7.13,0.155
14.949315,121.298665,445,2.95,8.6,44.0,Robusta Liberica,2310,Rainfed,64.7,205.6,9.6,21,699,8,24.8,31.3,27.9,149.2,91.6,596.2,8.6,536.81,0.31,5.39,1.5,0.1,2.0,29.2,16.7,33.3,1.12,14.2,10.5,0,319,98.0,1.94,12.31,0.045
14.586631,121.898679,398,2.36,13.2,25.9,Robusta S795,1988,Rainfed,30.8,134.3,5.3,8,304,2,26.8,34.4,30.8,20.6,48.2,597.5,1.1,624.69,2.3,5.24,1.5,0.1,2.0,96.9,15.7,30.4,1.18,18.0,11.3,0,355,98.0,1.83,1.95,0.294
14.897289,120.993714,383,1.89,16.8,32.8,Robusta S795,1581,Rainfed,24.4,141.2,5.3,7,288,7,20.7,28.1,24.3,225.9,85.7,592.0,2.3,427.67,0.43,5.34,2.4,0.11,10.0,47.4,19.3,35.2,1.15,14.8,11.9,0,366,98.0,2.06,0.5,0.135
15.106771,122.063782,659,2.23,24.3,31.8,Robusta S795,1682,Sprinkler,42.8,210.7,8.7,15,554,7,24.6,31.6,28.3,11.3,50.0,652.0,2.5,549.13,1.92,5.35,2.91,0.14,6.8,49.7,20.3,23.7,1.22,17.2,11.1,1,363,98.0,1.93,5.78,0.179
14.695015,122.206658,396,0.63,18.4,26.9,Robusta Canephora,1619,Rainfed,69.8,189.9,9.8,22,730,8,23.6,32.4,27.9,195.3,77.7,532.6,1.3,536.68,0.84,5.45,1.88,0.112,2.0,44.5,17.8,20.7,1.5,15.8,11.4,0,375,98.0,2.14,13.45,0.045
15.894048,121.225966,727,2.31,7.3,32.2,Robusta Liberica,1826,Rainfed,37.2,187.6,7.9,13,487,2,21.4,30.0,25.8,289.0,75.5,518.9,2.9,473.33,0.81,5.05,2.08,0.1,4.5,23.8,12.4,20.6,1.21,15.0,12.0,0,373,98.0,1.86,4.67,0.06
14.503288,121.25283,542,1.7,22.2,23.2,Robusta Canephora,2415,Drip,65.4,205.8,10.2,23,739,0,22.4,31.1,27.2,21.5,57.7,419.2,0.6,516.45,1.53,5.3,2.0,0.1,2.8,15.6,17.5,24.9,1.2,17.2,11.2,1,350,98.0,1.71,12.66,0.113
14.513965,121.306962,340,2.55,11.7,44.8,Robusta Liberica,2491,Sprinkler,21.9,158.3,6.1,8,318,7,20.8,27.8,24.6,13.5,61.3,549.5,2.4,439.25,1.2,5.71,1.5,0.1,7.0,31.3,17.2,33.5,1.12,14.3,9.8,0,347,98.0,2.0,0.0,0.231
14.528762,122.105963,788,2.01,15.1,46.4,Robusta S795,1893,Rainfed,23.5,165.0,6.4,8,343,5,21.0,28.6,24.6,287.7,67.0,524.8,1.2,439.15,1.02,5.09,1.98,0.104,4.5,44.3,17.5,31.6,1.07,13.8,10.7,2,340,98.0,2.35,0.0,0.12
14.638074,121.169578,388,2.09,12.1,24.5,Robusta Liberica,2188,Rainfed,29.4,173.1,6.8,10,387,6,23.8,32.3,28.1,204.0,87.9,512.5,1.1,544.35,0.46,5.3,1.5,0.1,2.0,93.6,15.7,21.5,1.11,16.3,9.9,0,340,98.0,2.32,1.77,0.055
14.991101,122.124652,405,0.78,16.4,37.4,Robusta Liberica,2241,Rainfed,75.7,222.9,11.6,28,800,0,28.6,35.3,32.0,99.7,48.2,540.5,2.2,660.0,2.46,5.27,1.83,0.1,6.3,60.2,16.3,27.7,0.9,17.3,11.6,0,367,98.0,2.35,15.85,0.275
15.226511,122.08787,764,2.06,19.8,44.2,Robusta S795,2244,Rainfed,13.4,113.0,4.3,4,193,0,22.0,30.1,26.2,142.4,65.9,558.3,3.0,484.64,1.16,4.95,1.82,0.107,2.0,149.0,17.7,25.7,1.46,15.8,11.0,0,346,98.0,1.7,0.0,0.04
15.976337,122.213929,763,1.73,19.0,45.7,Robusta Liberica,2073,Rainfed,58.7,187.8,8.7,18,608,7,21.1,30.0,25.8,19.2,53.8,485.1,4.7,473.25,1.53,5.16,1.79,0.1,6.3,126.5,17.5,15.6,1.21,15.9,11.3,0,355,98.0,1.82,9.86,0.166
15.10555,121.564942,538,2.0,8.3,31.4,Robusta Liberica,2398,Rainfed,20.9,145.0,5.7,7,292,7,24.3,31.3,27.7,141.6,70.6,387.1,1.4,529.66,1.09,5.45,1.5,0.1,5.1,45.5,15.8,23.8,1.28,14.6,11.1,0,354,98.0,2.04,0.0,0.035
14.626213,121.149218,603,1.34,8.6,28.4,Robusta Canephora,1983,Rainfed,17.4,119.4,4.6,5,224,5,21.4,29.9,25.4,25.8,55.1,611.6,2.1,460.92,1.45,5.17,5.18,0.277,2.8,46.4,30.0,29.0,1.28,14.3,9.0,1,365,94.0,1.93,0.0,0.179
14.612449,121.471269,747,2.03,15.9,27.5,Robusta S795,1720,Rainfed,19.4,147.0,5.5,6,277,3,22.5,31.0,27.0,385.2,72.4,444.5,3.4,508.61,0.98,4.94,3.49,0.17,2.1,118.7,21.5,19.8,1.25,13.6,10.7,0,338,98.0,2.14,0.0,0.0
16.404191,121.183732,791,2.6,21.2,29.5,Robusta Liberica,2316,Drip,18.2,146.4,5.5,6,273,7,22.8,31.2,26.6,82.2,51.2,625.4,2.3,497.33,1.7,5.38,1.5,0.1,2.9,103.6,17.0,31.1,1.08,15.7,10.5,0,317,98.0,2.47,0.0,0.063
15.389147,121.98474,336,0.65,11.0,34.2,Robusta Canephora,2163,Rainfed,80.7,166.0,9.0,22,693,1,23.4,30.8,27.8,47.6,68.4,498.7,1.8,533.23,1.18,5.18,2.18,0.124,5.6,15.7,18.8,14.2,1.08,16.5,12.3,0,345,98.0,1.71,14.6,0.117
14.560832,121.953754,724,1.05,8.2,21.9,Robusta Canephora,2471,Rainfed,32.9,159.6,6.6,10,385,8,25.2,32.2,28.8,10.6,59.2,506.7,6.7,565.33,1.62,4.91,1.5,0.1,3.8,63.4,14.2,24.5,0.98,15.8,11.7,0,280,98.0,1.85,1.75,0.204
16.274849,122.287867,401,2.04,23.5,48.9,Robusta Canephora,1550,Rainfed,76.1,186.9,10.0,24,758,1,20.1,28.7,23.8,316.4,88.1,404.7,0.5,413.51,0.35,5.15,5.51,0.273,2.5,26.1,29.7,27.2,1.44,15.4,11.9,0,374,98.0,2.13,14.96,0.16
14.693958,120.611414,277,0.64,21.9,21.8,Robusta Canephora,1603,Rainfed,18.5,126.1,4.9,5,244,7,21.1,30.4,25.8,67.8,63.1,508.2,2.2,472.81,1.22,5.53,3.0,0.143,3.9,45.9,22.4,31.5,1.1,17.2,10.9,0,320,98.0,1.91,0.0,0.117
15.02497,121.662431,630,0.81,17.0,36.5,Robusta Liberica,1848,Drip,81.6,147.1,8.6,21,664,2,21.5,29.9,25.5,40.0,47.4,418.3,2.3,466.41,1.72,4.8,1.5,0.1,9.8,62.9,14.0,32.5,1.24,13.8,10.8,0,333,98.0,1.66,13.38,0.16
15.74047,121.589602,275,1.22,9.8,26.4,Robusta S795,2222,Rainfed,48.7,183.5,8.0,15,528,3,25.6,33.1,29.5,82.2,53.5,529.7,1.8,584.77,1.92,5.35,1.5,0.1,4.4,92.3,17.5,37.5,0.9,13.3,12.4,0,354,98.0,2.53,6.3,0.168
15.389255,120.554162,469,1.24,23.6,23.7,Robusta S795,1552,Rainfed,51.9,202.7,8.8,17,597,7,22.9,29.9,26.2,52.3,62.0,578.4,1.6,487.4,1.29,5.44,1.5,0.1,10.7,42.6,12.0,23.6,1.12,19.0,11.2,0,346,98.0,2.25,8.13,0.113
14.758172,121.984598,585,1.29,17.4,26.6,Robusta Canephora,1635,Rainfed,39.7,179.4,7.5,13,469,0,23.3,32.4,28.0,39.9,66.7,407.4,1.1,540.02,1.26,5.52,3.62,0.194,12.1,51.5,24.4,30.4,1.08,15.8,10.5,0,356,98.0,2.18,4.33,0.135
15.123306,121.550637,239,2.93,12.2,34.3,Robusta Liberica,2316,Drip,62.4,187.9,9.0,19,641,6,23.5,31.6,27.2,0.4,63.4,462.6,5.3,516.78,1.32,4.88,2.43,0.114,2.0,27.3,16.9,37.3,1.2,18.6,11.6,0,369,98.0,2.12,10.76,0.135
14.878887,121.302296,768,1.49,7.5,35.8,Robusta Liberica,1702,Sprinkler,51.0,201.1,8.5,16,574,1,23.9,32.1,27.4,313.8,77.6,567.4,0.9,523.37,0.82,5.61,1.5,0.1,2.0,86.7,17.4,27.8,1.15,16.3,11.0,0,339,98.0,2.2,9.02,0.02
14.935458,121.742453,228,1.71,5.3,47.6,Robusta Canephora,2145,Rainfed,23.3,157.9,6.1,8,324,3,24.7,32.9,29.3,516.1,67.3,360.2,0.5,577.72,1.33,5.41,2.5,0.124,7.1,27.5,20.9,22.1,1.11,15.5,10.1,0,366,98.0,1.85,0.0,0.115
15.811642,121.574551,606,2.21,17.6,28.0,Robusta Liberica,1672,Rainfed,48.8,213.6,9.1,17,603,3,22.6,29.7,26.3,18.9,51.3,433.0,4.2,489.98,1.67,5.37,2.53,0.13,2.0,53.4,18.6,20.4,1.25,15.9,10.6,0,319,98.0,2.19,7.11,0.141
15.099113,121.415488,257,2.75,23.7,49.4,Robusta Liberica,2096,Rainfed,13.2,137.3,4.7,4,212,1,22.4,32.0,27.0,9.2,63.5,536.9,2.7,509.92,1.3,5.2,1.54,0.1,8.8,39.9,13.0,34.1,1.07,16.3,10.2,1,344,98.0,2.36,0.0,0.116
15.917167,121.963745,304,1.4,17.7,22.1,Robusta Liberica,2082,Rainfed,14.5,133.2,5.0,5,230,3,24.4,31.9,28.1,300.4,81.9,465.8,2.7,543.51,0.69,4.68,2.73,0.125,9.6,99.0,20.2,25.7,1.0,13.9,11.1,0,331,98.0,2.13,0.0,0.055
16.255957,121.038379,789,1.46,8.6,30.6,Robusta Liberica,2128,Drip,41.9,203.8,8.1,14,518,7,21.3,29.5,25.6,289.2,65.2,490.5,2.9,468.95,1.14,5.24,5.33,0.263,2.0,54.0,28.2,28.1,1.16,19.0,10.7,0,321,98.0,1.73,5.84,0.07
16.05597,120.940941,298,1.52,23.5,41.3,Robusta Liberica,1625,Rainfed,14.0,147.5,5.4,5,248,0,22.4,31.1,26.6,365.5,73.6,335.7,1.2,499.14,0.92,4.79,1.59,0.1,10.1,35.1,15.0,19.7,1.01,15.9,12.0,0,373,98.0,2.09,0.0,0.02
16.298048,121.747487,280,0.79,21.9,24.2,Robusta Canephora,2271,Rainfed,76.6,179.8,9.5,23,722,8,21.6,30.9,26.2,91.3,64.7,700.0,5.6,486.7,1.2,5.12,3.74,0.192,2.0,140.7,23.2,35.0,1.14,14.6,11.1,0,346,98.0,1.76,14.75,0.074
15.753666,121.006398,682,2.54,24.6,35.1,Robusta Liberica,2366,Rainfed,60.2,197.1,9.2,19,655,7,21.9,28.5,25.5,330.7,74.0,493.4,1.1,463.95,0.85,5.02,2.53,0.138,2.6,25.3,15.2,22.9,0.9,16.4,11.9,0,346,98.0,1.59,10.51,0.075
15.222974,121.217454,517,1.96,20.9,30.2,Robusta Liberica,1990,Drip,71.9,158.3,8.2,19,612,3,21.0,29.2,25.0,47.4,43.3,501.6,2.0,450.27,1.8,5.15,1.5,0.1,4.5,14.6,16.7,24.5,1.21,18.4,10.8,0,392,98.0,1.87,10.66,0.178
15.177466,121.627474,322,2.35,6.0,45.6,Robusta Liberica,2183,Rainfed,71.1,173.4,8.8,20,657,6,23.2,30.3,26.8,157.9,72.4,630.1,3.7,502.75,0.97,5.46,1.5,0.1,10.6,44.8,14.1,26.7,1.41,15.7,10.5,0,320,98.0,2.42,12.69,0.01
14.724023,122.198929,519,1.68,24.6,42.2,Robusta Canephora,2283,Rainfed,48.9,210.6,8.9,17,587,3,26.7,35.8,31.6,184.0,69.6,534.8,2.0,649.14,1.42,4.79,1.5,0.1,4.9,41.0,15.6,40.4,1.35,15.1,10.2,0,340,98.0,1.93,6.82,0.23
16.440234,120.543964,681,2.47,10.9,24.1,Robusta Liberica,1592,Rainfed,26.3,144.7,5.5,7,307,7,22.5,30.6,27.4,220.4,82.8,339.1,2.2,521.3,0.63,5.3,1.77,0.1,3.9,56.2,18.7,23.1,1.08,15.1,9.0,0,402,98.0,1.28,0.55,0.02
16.444159,120.818318,412,1.55,12.8,40.0,Robusta Canephora,1594,Rainfed,65.3,186.7,9.6,21,699,7,25.0,32.9,28.4,456.5,64.7,462.9,5.3,550.52,1.36,5.06,2.92,0.144,5.8,55.1,22.7,23.5,1.06,19.0,12.0,0,327,98.0,1.6,11.38,0.07
16.187361,120.889886,696,1.91,20.2,41.4,Robusta S795,1944,Rainfed,19.4,120.9,4.8,5,243,6,23.1,31.2,26.8,101.3,83.3,436.3,6.5,502.61,0.59,5.32,1.73,0.1,10.5,64.6,14.2,30.7,0.99,13.2,11.5,0,384,98.0,2.31,0.0,0.034
15.219985,120.653447,455,1.61,18.4,29.5,Robusta Canephora,1966,Rainfed,14.7,129.6,4.6,4,213,5,26.6,34.1,30.7,162.6,71.4,425.2,1.2,619.65,1.26,5.35,1.91,0.1,14.1,78.9,16.9,22.4,0.9,16.2,11.3,0,302,98.0,1.94,0.0,0.185
15.439609,121.410931,549,1.39,8.3,35.1,Robusta Liberica,2164,Rainfed,79.4,201.6,10.6,26,800,1,24.6,31.8,28.7,18.5,67.3,682.7,1.2,561.15,1.29,5.65,1.52,0.1,4.9,68.3,17.0,26.7,1.11,17.1,11.0,0,378,98.0,1.88,15.1,0.191
15.292109,120.898314,454,1.46,23.3,42.9,Robusta Liberica,2488,Rainfed,16.2,115.2,4.5,5,214,1,20.5,28.7,23.8,303.3,62.6,613.2,2.7,415.21,1.11,5.24,1.5,0.1,9.7,150.0,15.4,21.4,0.9,13.9,12.4,0,311,97.1,1.75,0.0,0.16
15.872182,122.397581,360,2.53,6.1,36.1,Robusta Canephora,1761,Sprinkler,64.3,183.6,9.2,20,661,8,19.7,28.4,24.3,311.1,85.9,556.4,4.8,429.85,0.43,4.68,1.73,0.1,3.9,64.5,14.1,28.9,0.99,17.4,11.1,1,315,98.0,2.03,10.08,0.135
15.073534,121.619234,367,1.37,23.5,26.2,Robusta S795,2345,Drip,48.6,192.6,7.9,15,523,6,24.0,33.4,28.4,7.7,56.4,569.8,1.5,552.94,1.69,5.08,3.35,0.156,20.0,34.0,20.0,24.9,1.17,14.3,11.2,0,287,98.0,1.74,8.11,0.187
14.605872,122.009865,773,1.1,11.5,25.5,Robusta Canephora,2176,Rainfed,70.9,224.9,11.5,26,800,6,23.4,31.6,27.1,124.4,78.5,422.0,2.2,513.29,0.77,5.39,2.48,0.1,5.3,31.4,20.7,19.6,1.08,13.0,10.7,1,359,98.0,2.06,16.46,0.006
15.392709,121.601381,766,1.03,15.4,34.2,Robusta Liberica,1629,Rainfed,79.4,195.5,11.2,27,800,1,21.2,29.2,25.7,3.2,53.2,571.1,2.6,470.39,1.54,5.08,1.5,0.1,6.8,71.7,18.9,19.7,1.11,13.9,12.0,1,346,98.0,1.75,16.7,0.187
16.012712,122.088269,496,2.74,10.4,32.3,Robusta Liberica,1689,Drip,43.0,179.4,7.5,13,476,7,20.5,28.1,24.3,92.7,60.6,545.5,7.3,428.5,1.2,5.57,1.59,0.1,11.9,42.6,16.1,31.1,1.23,15.5,13.0,0,399,98.0,2.31,6.37,0.167
14.915581,122.097897,681,1.54,10.7,28.5,Robusta Liberica,2240,Drip,37.6,164.9,6.3,10,386,8,21.3,29.9,25.4,10.8,67.3,624.7,2.2,462.83,1.06,5.37,1.87,0.1,6.2,62.7,13.6,23.3,1.3,13.8,10.8,0,330,98.0,1.55,2.95,0.194
16.36691,121.189193,296,1.91,23.9,20.1,Robusta Canephora,1941,Rainfed,67.0,195.2,9.5,21,695,8,23.9,33.0,28.6,411.1,70.4,506.0,11.5,556.75,1.16,5.07,1.63,0.1,4.8,38.4,16.0,36.1,1.4,14.6,10.2,0,387,98.0,2.13,13.41,0.08
14.813835,120.530045,387,1.97,7.8,32.8,Robusta S795,2003,Rainfed,64.5,200.3,9.8,22,706,1,23.8,32.6,27.9,15.2,57.2,361.8,1.5,538.08,1.61,5.13,1.73,0.1,3.9,17.3,14.4,19.5,1.14,19.0,9.2,2,334,98.0,2.16,12.08,0.155
14.927075,121.852186,443,2.83,6.8,35.3,Robusta Liberica,2404,Rainfed,38.4,153.0,6.5,11,399,3,22.9,32.7,27.9,3.9,57.2,415.6,9.5,536.05,1.61,5.53,1.5,0.1,8.4,56.8,13.6,19.1,1.09,14.7,11.0,0,377,98.0,1.88,3.87,0.166
15.369356,120.885679,314,2.42,10.3,43.0,Robusta S795,1575,Rainfed,73.5,252.2,12.5,29,800,8,22.9,30.9,26.9,199.8,88.0,514.9,2.1,507.47,0.42,5.14,4.35,0.224,2.0,34.1,22.8,32.6,1.27,16.1,11.2,0,357,98.0,2.6,18.54,0.005
15.264475,121.063583,633,2.65,18.1,35.3,Robusta Liberica,1628,Sprinkler,46.2,210.2,8.6,16,559,3,24.9,32.5,28.9,129.8,72.4,517.0,6.7,567.43,1.1,5.15,5.07,0.259,2.0,57.4,27.8,27.6,1.13,18.1,10.0,0,362,98.0,1.62,6.13,0.095
14.621366,121.326685,527,1.59,20.0,44.8,Robusta Liberica,1632,Drip,48.6,176.6,7.5,14,496,6,25.9,33.5,29.6,370.9,72.1,589.2,1.0,587.79,1.16,5.46,3.5,0.18,2.0,115.7,19.1,19.2,0.98,17.2,10.8,0,360,98.0,2.24,6.78,0.13
15.90091,121.303627,245,2.33,17.3,20.1,Robusta Canephora,2166,Rainfed,54.2,181.3,8.3,17,570,8,20.2,28.4,24.8,631.6,84.0,508.8,7.2,445.15,0.5,5.64,1.5,0.1,2.0,80.2,15.3,19.8,1.15,16.0,11.6,0,336,98.0,2.1,7.98,0.11
15.701914,120.568596,498,0.89,8.7,31.0,Robusta Canephora,2123,Rainfed,48.3,206.7,8.4,16,558,3,20.2,28.6,24.5,405.1,69.2,654.6,2.1,433.66,0.94,5.66,2.44,0.127,10.7,18.6,19.4,23.6,1.17,15.8,10.8,0,379,98.0,1.95,7.36,0.125
14.882555,121.534236,744,2.51,6.3,40.8,Robusta Canephora,2407,Rainfed,50.5,203.9,9.0,17,600,6,22.1,29.2,26.1,11.8,67.8,512.0,2.9,481.56,1.09,5.34,3.04,0.156,2.5,66.2,19.1,29.3,1.17,17.1,12.7,0,319,98.0,1.9,8.17,0.158
16.14552,121.536648,477,1.29,16.6,41.9,Robusta Liberica,2364,Rainfed,43.6,192.4,8.1,14,516,8,26.9,34.7,30.2,70.6,71.2,471.8,5.2,605.17,1.24,5.12,1.5,0.1,3.6,35.1,12.6,24.4,1.08,17.2,11.1,0,353,98.0,1.94,5.35,0.214
15.030178,121.96862,581,2.69,6.7,47.5,Robusta Canephora,1683,Rainfed,41.3,155.3,6.3,11,397,8,25.4,32.7,29.3,21.3,56.0,544.4,1.0,580.45,1.8,5.24,1.65,0.1,4.4,54.3,11.7,27.7,1.5,17.3,12.0,1,342,98.0,1.46,3.74,0.219
14.594122,121.837093,717,0.91,21.2,45.6,Robusta S795,2333,Sprinkler,57.2,194.1,9.1,19,632,1,18.7,28.6,23.7,142.0,83.0,462.0,0.5,409.69,0.5,5.18,1.5,0.1,16.5,57.2,17.3,25.4,1.24,14.9,11.1,0,376,98.0,2.06,9.7,0.165
15.806374,121.198105,779,2.5,17.6,28.8,Robusta S795,2387,Rainfed,77.8,176.9,9.8,24,751,7,23.6,31.2,28.1,48.7,62.1,523.7,1.9,544.45,1.45,6.0,3.18,0.151,2.0,66.1,16.8,26.4,1.28,16.1,12.3,0,324,98.0,1.48,13.86,0.131
15.409902,121.44157,623,2.85,11.6,21.3,Robusta S795,1668,Drip,82.9,202.5,11.0,27,800,7,23.6,31.6,27.5,317.7,74.0,301.2,0.7,525.35,0.96,4.97,2.49,0.1,8.1,51.0,17.0,25.2,1.19,15.1,9.7,0,297,98.0,2.09,17.1,0.025
14.623216,120.824997,737,2.22,10.0,22.0,Robusta Canephora,1650,Rainfed,48.3,193.8,8.2,16,536,8,27.8,35.4,31.8,2.8,44.4,448.2,0.5,653.07,2.61,4.92,1.5,0.1,18.3,32.1,16.1,33.6,1.18,15.6,10.0,0,352,98.0,2.37,6.0,0.362
16.221622,120.510887,221,2.78,20.5,33.5,Robusta Liberica,2144,Rainfed,63.0,162.6,7.8,17,561,5,24.0,31.6,28.3,62.1,56.4,395.5,7.3,549.59,1.68,4.69,1.85,0.1,10.6,44.8,18.5,22.3,0.9,15.9,9.4,0,329,98.0,1.95,9.46,0.128
15.307293,121.85732,452,2.9,17.0,44.2,Robusta Canephora,1897,Rainfed,53.0,141.6,6.0,12,409,8,24.3,33.1,28.4,4.2,51.2,571.1,2.7,551.63,1.89,4.72,4.08,0.208,8.5,37.7,30.0,26.4,1.02,18.7,12.7,0,371,98.0,2.0,6.37,0.191
16.180886,121.902587,673,1.38,13.1,31.8,Robusta S795,2374,Drip,42.1,157.2,6.3,11,398,6,18.6,27.7,23.5,25.5,58.0,610.9,2.5,405.1,1.22,4.85,2.71,0.121,5.3,47.2,16.3,19.5,1.07,16.4,11.1,0,364,98.0,1.78,4.48,0.274
14.947557,122.365072,492,2.08,19.7,31.1,Robusta Liberica,1501,Rainfed,50.5,155.2,6.9,13,461,6,20.9,29.4,25.4,6.4,74.1,559.2,4.3,460.64,0.84,5.36,1.78,0.1,7.0,27.8,14.4,22.3,1.12,13.6,11.9,1,324,98.0,2.06,6.52,0.199
14.814471,121.881245,508,2.13,22.8,33.2,Robusta Liberica,1612,Rainfed,14.9,134.7,5.1,5,235,7,24.3,33.8,29.0,222.8,76.3,413.1,2.2,570.0,0.95,4.94,2.58,0.139,8.2,60.0,20.9,22.4,1.23,15.1,11.2,0,344,98.0,1.85,0.0,0.1
15.133196,121.842443,218,2.32,21.7,32.5,Robusta S795,2269,Rainfed,75.6,207.5,11.0,26,800,7,26.9,35.6,31.1,823.5,93.6,485.9,1.1,632.88,0.29,4.86,1.5,0.1,2.0,34.3,18.7,18.6,1.02,18.3,11.3,0,311,98.0,1.8,14.72,0.205
15.394546,120.644753,772,1.06,23.4,32.8,Robusta S795,1554,Rainfed,24.8,155.3,6.0,8,323,7,19.7,27.7,24.6,173.2,89.6,377.2,0.9,436.59,0.32,6.0,1.5,0.1,6.1,46.0,14.1,24.6,1.13,17.2,11.2,0,352,98.0,1.91,0.0,0.12
14.661899,121.654343,761,2.67,24.7,35.8,Robusta Liberica,1878,Rainfed,63.8,175.2,9.2,20,657,0,26.7,33.9,30.2,0.8,60.3,607.1,1.5,606.46,1.71,5.55,2.11,0.112,12.1,146.0,20.0,29.3,1.08,15.5,11.3,1,333,98.0,1.56,10.31,0.284
15.531892,121.006988,764,2.76,16.3,30.6,Robusta S795,2040,Drip,52.1,187.2,8.2,16,554,5,22.2,29.8,26.0,50.4,49.6,517.6,1.6,478.55,1.69,5.57,3.33,0.158,9.3,69.7,22.3,20.8,1.25,16.1,9.5,0,394,98.0,1.93,7.46,0.125
15.079761,120.52903,544,1.51,12.5,25.5,Robusta Liberica,1845,Rainfed,12.6,124.7,4.5,4,198,7,27.2,35.3,31.5,562.1,74.5,411.0,4.9,644.87,1.18,5.06,1.5,0.1,3.9,47.7,18.0,27.3,1.27,15.9,11.2,0,378,93.0,2.25,0.0,0.225
